sequence,hf_prediction,hf_predicted_score
Legend also watch in 2022😜😜😜,1,0.9852903485298157
this song is abs terrible this shit sounds like its made 12 years ago like wtf? get it right justin like stop being child in that video?? weirdo,0,0.9950358867645264
"Me pov watch this Nov ,4,2022",1,0.6602872014045715
Who suddenly remembered this and came here to listen 💞,1,0.7459627389907837
You are back!tanks GUD.Yra/..,0,0.5827993154525757
Dislike counter: 14 million,0,0.9960286617279053
😜👌am here again 🥰,1,0.9871180653572083
Fatta😒,0,0.9936147332191467
This Song Is The Best Swear,1,0.9878339767456055
Hi from 2022,1,0.8938894867897034
Never Ending Love & Crush for this song,1,0.6244089603424072
Baby baby ohh like baby baby 🥰🥰,0,0.7286807894706726
Who watch this after 12yrs👀👀,1,0.9199701547622681
Love song 🥳🥳,1,0.9794447422027588
This song is legend always in our heart no matter what age,1,0.9828960299491882
"""Honey...our son is seducing someone again...""",0,0.9849690794944763
THIS SONG IS MY favorite ❤️😍 💙,1,0.9986746907234192
Who is watching this even it' 2023 is coming after 2 month',0,0.6498036980628967
Who watch this year 2022😍,1,0.9704999327659607
am his fan My birthday 1st nov 2004 from Mumbai India,1,0.9897922277450562
"Hi guys, would like to ask you to use my code (it' in the photo), know it' annoying, but really need it and this will help lot here at home and it will help if my puppy needs another",1,0.7568955421447754
Nice song ❤️❤️❤️❤️❤️❤️,1,0.9981931447982788
have sing this 99 hours love this song,1,0.9964902400970459
Wow nice,1,0.9961417317390442
My brother HATeS this song but love it,1,0.8770080208778381
Who watched this after 12 years?? This song is so amazing.,1,0.9412978291511536
old is gold ❤,1,0.9965009689331055
😌🤍,1,0.9872899055480957
After 12 years ' here,1,0.5409155488014221
He made this WEN he was 16 he looks 12,0,0.6075246334075928
Corn corn corn corn,0,0.8538403511047363
this is certified hood classic,1,0.9853488206863403
"Oh-ooh-whoa-oh-oh-oh-oh Oh-ooh-whoa-oh-oh-oh-oh Oh-ooh-whoa-oh, oh-oh-oh-oh You know you love me (yo), know you care (uh-huh) Just shout whenever (yo), and will be there (uh-huh) You are my love (yo), you are my heart (uh-huh) And we will never, ever, ever be apart (yo, uh-huh) Are we an item? (Yo) girl, quit playin' (uh-huh) ""We are just friends"" (yo), what are you sayin'? (Uh-huh) Said, ""There' another"" (yo), and looked right in my eyes (uh-huh) My first love broke my heart for the first time, and was like (yo, uh-huh) ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine Oh, for you, would have done whatever (uh-huh) And just can' believe we ain' together (yo, uh-huh) And want to play it cool (yo), but ' losin' you (uh-huh) will buy you anything (yo), will buy you any ring (uh-huh) And ' in pieces (yo), baby, fix me (uh-huh) And just shake me 'til you wake me from this bad dream (yo, uh-huh) ' going down (oh), down, down, down (uh-huh) And just can' believe, my first love won' be around, and ' like ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine (Luda!) When was 13, had my first love There was nobody that compared to my baby And nobody came between us, nor could ever come above She had me going crazy Oh, was starstruck She woke me up daily Don' need no Starbucks (woo) She made my heart pound And skip beat when see her in the street and At school on the playground But really want to see her on the weekend She knows she got me dazin' Because she was so amazin' And now, my heart is breakin' But just keep on sayin' ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine",0,0.508544385433197
☔ 😔,0,0.9956237077713013
💕 🌉 ♥,1,0.997815728187561
💃.,1,0.539477527141571
😜.,1,0.8671934604644775
🛀 🚿.,1,0.9955434799194336
☀.,1,0.9289166927337646
🎳.,1,0.6827266216278076
🏀.,1,0.995821475982666
All time favourite song,1,0.9907881617546082
whached this when was 12,0,0.5676618218421936
"ah, the days of hating on him. how fun they were ... how the night changes, huh.",1,0.5345131754875183
This song just popped up in my head 😅,0,0.6720161437988281
Who watch this sfter 13 years ❤😊,1,0.9963348507881165
got the jacket,1,0.8362942337989807
"bet if he sings this today in his mature voice, people that hated this song would like it.",0,0.8797784447669983
only almost 3 billion views...,1,0.6070206165313721
Who watch this after 12 year👀👀,1,0.9312666654586792
😐😐😐😐😐,0,0.982705295085907
hate him but keep come back to listen :)),0,0.994835376739502
only 16 years old boy what could be done this 😍,1,0.6193485260009766
The most iconic song in the industry if ask me,1,0.9889257550239563
Is it legal to hate this song because do,0,0.9906312823295593
Right now this Song is 12 Years Old. I Do Not Know when you will see this comment.,1,0.5436556339263916
"have understood, no more would not such talanted, idol like he is",1,0.9473138451576233
Why am here? How did get here?,0,0.8799641728401184
who watch this after 12 yrs This song is amazing,1,0.9935041666030884
22 mio likes and 14 mio disslikes. LIKES FOR LIFE..,1,0.532069981098175
#anyone,1,0.9520384073257446
YES DADDY!! BABY,1,0.9978023171424866
Who wach that in 2022 bring me back in 2025,0,0.7778064608573914
Fome ctm,0,0.8492098450660706
Who’ watching this on Halloween 🎃,0,0.6340804696083069
When they played this at school dance all of the girls would scream and lose their shit and the guys yelled and covered their ears and acted like they were dying.,0,0.9717457294464111
😃😃🤗🤗❤️❤️❤️👏👏,1,0.9979664087295532
Nov 2022 still favourite ❤️🤘,1,0.9974270462989807
this baby never gets older,1,0.5181538462638855
Its my one off the best song,1,0.9935166835784912
🤍🌹,1,0.9773262739181519
Ah shit,0,0.9884023070335388
This song and “Clover Cage - This Is What theWorld Needs” are the two videos keeping me sane through these tough times. just want to send love to everyone and want everyone to know things will get better. We are in this together.. love you 💕,1,0.9915096163749695
Love can never end for this song..♥️,1,0.9973375797271729
Kaitlynn 173i,0,0.515116810798645
This is banger ❤,1,0.9985896348953247
So cool from 🇩🇿 yeah baby baby baby,1,0.9969862103462219
DISLIKED!! 👎👎👎,0,0.9941136837005615
Why am now noticing he’ at Universal CityWalk?,0,0.7100754380226135
Hay dear,1,0.9934685826301575
Who Watch this after 12yrs 👀,1,0.516443133354187
ilove mucik engliche very goode,1,0.9977222681045532
Brazil like,1,0.9870776534080505
Mine,1,0.8787271976470947
watch this on mute..... (spoiler: it' basically video about SA),0,0.9404983520507812
2 Nov 2022 🎼🎤,1,0.9939457178115845
my big sister has crush on justin bieber,1,0.9359253644943237
After 12 yrs will be back again after 24 years,1,0.5888659358024597
wtf is that drake on 1:14 ?,0,0.9484060406684875
was 11 yrs,1,0.5248116850852966
HE LOOKS LIKE BABY💀,1,0.963058352470398
"Isn' me here alone watching this after 12 yrs, right?",0,0.8234466910362244
My fav song,1,0.9910575151443481
12 yrs has passed since listened this masterpiece,1,0.9183528423309326
watched 1000 times,1,0.69551682472229
"love justin bieber, is my favourite color",1,0.996788740158081
Who are seeing after play free fire.....💚,1,0.9766389727592468
"watching in 2022 Childhood : Ahh Sh!, Here We Go Again",0,0.9469258785247803
2022 fans still here vining in the shower 👇,1,0.9676614999771118
never gets old <3,1,0.9971984624862671
Damn most disliked music video ever that’ crazy,0,0.9953736662864685
Better than Skechers,1,0.9932518601417542
Legend people listen to this song in November 2022 ❤️,1,0.9969931244850159
:(,0,0.9753386378288269
#arjitsingh,1,0.7777119874954224
😴😴😴😴,0,0.9929217100143433
Pretty impressive for his first breakup song.,1,0.8697403073310852
0:42💔💔💔,0,0.9925763607025146
#notmyrodrick,0,0.7943155765533447
This is very bad song,0,0.9919098615646362
Baby baby baby ohhh like💕,1,0.981161892414093
World best song...,1,0.9837033152580261
so dumbb never make song again,0,0.988685667514801
love you are song so much 🥰🥰,1,0.9863178730010986
This song acts as catalyst in everyone' love story😆,1,0.9806667566299438
sing this song to me when Feel sad this songs reminds me of good times,1,0.592206597328186
Yes😂,1,0.908283531665802
Bro this shit in 22’ lowkey trash no hate though love the money,0,0.7987009882926941
🥱,0,0.9941889643669128
' still here in 01/11/2022,1,0.5621953010559082
Who watching this song and song,1,0.6404321789741516
JOrbi⚽️🎱🏀🥊🥊🎯,1,0.9973242878913879
Pov your not first time here 💀,1,0.9910950064659119
Who is listening in 2022 😎😎,0,0.9616226553916931
was confused when it shown in YT Ad😂,0,0.9130045175552368
This is trash,0,0.9958999752998352
Did just notice at 1:14 there' drake and Tinashe,0,0.5926485657691956
The background at the first 15 seconds yyoyooyoyoyoyo hhuuhuuuuhuu yoyoiyo Habsburg baby baby baby noooooooo,0,0.9924381971359253
love your video,1,0.9980993866920471
Love jb and his voice,1,0.9958199858665466
What banger.,1,0.9953700304031372
OMFG love you JUSTIN,1,0.9975417852401733
Now 02/11/2022 From Cambodia My lovely song ❤️,1,0.9975366592407227
Who wartch this is after,0,0.9741826057434082
Who' watching this in 2023👀,1,0.7120078206062317
Best song even after 12 years 🤯,1,0.7276391983032227
Who’ still watching 2023😭😂,0,0.9908328056335449
like this song my favorit my girls #indonesia 🇮🇩🇮🇩🇮🇩,1,0.9980430006980896
me the one guy who can see the amount of dislikes,0,0.993983268737793
who watch this after 12 years ? Like like ❤❤🎉,1,0.9956627488136292
Who is watching it in nov 2022,1,0.5369742512702942
2022❤💙,1,0.9978316426277161
🎶2022❤️😂,1,0.9967919588088989
1/11/2022,0,0.517072856426239
Who is listening in 2022😅,0,0.8391830325126648
This dumb sh!,0,0.9966384172439575
Let' meet here after 10 more year',1,0.8272936344146729
1:17 PHSYCOPATH,0,0.8817513585090637
Thought the same thing,1,0.9431447982788086
got the same scenario running 4 me,1,0.5308372378349304
Can believe what my eyes see??,1,0.7627050280570984
Now its 2022 who still dislike this song,0,0.9878616333007812
Woooooo🔥🔥🕺,1,0.9966021180152893
have listen this song 1000 times ++❤️❤️❤️❤️,1,0.9973955750465393
An absolute *_CLASSIC_* 💫🚀,1,0.9980198740959167
watch after 12 year,0,0.5447293519973755
"Although the song is old, still like it.",1,0.9909457564353943
This is old is gold 2030 ❤️,1,0.9959642887115479
Judy feel says my fear afte untie did well nev sepret inky did van decide us buy for you all happiness everything everything after come pass to your hand my life love lots 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1,0.9961563944816589
To the next generation: 'This is the most disliked song in the history.' ( may don' know this as YT hide the dislike count),0,0.9951800107955933
Happy Halloween,1,0.9905917048454285
like this song so much baby no ❤️,1,0.997416079044342
very like❤,1,0.9979370832443237
Did they end girl,0,0.6613354086875916
like Justin,1,0.9914130568504333
This song is still ass even 10 years later.,0,0.9802903532981873
how many 😳 likes 👍🏻amazing 👏Justin Bieber 💌👀,1,0.9986010789871216
JENNIFERLopezIandandp,1,0.530143678188324
AM USING MY BROTHER ACOUNT OK BABBYY LOVE KISS,1,0.9928193688392639
JUST INPRES MEE,1,0.7016476988792419
😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,1,0.983077347278595
OMG WISH WEAR HERE ARE MY CRUSH DO NO LOVE AND YOUR SONGS THE ONES LIKE IS BABY OHH AND THE ONE WITH FRARON OMG LOVE,1,0.9936845898628235
Who just randomly found this vid in 2022?,0,0.5916979908943176
Just noticing he sounds like 5 year old,0,0.9459073543548584
Swat has paintball gun that shoots pepper spray rounds at crackheads,0,0.7968123555183411
Raadle snake raffle snake give me human birthday cake lance the skapeee onion base with sugar and plums in the other mace,1,0.6390627026557922
Uhm.. and Mary jane,0,0.7277846932411194
want the fuqs,1,0.8038696050643921
💙💙💙💚💛💜❣🧡🧡🧡🧡🧡🤎🤍 justi justi justi loveuuu brazil,1,0.9984670877456665
I Am 1 yrs old before realese this song,0,0.6643058657646179
😍😍😍caracaaaaaaaa amoooooo JUSTIIII ME NOTAAAAAAAAAAAAA,1,0.8997325301170349
😭😭😭💤justiii teamooo,0,0.9373521208763123
😭👏justiii teamooo me notaaaa,0,0.5389934182167053
My boyfriend,1,0.7403212189674377
Me😎👍,1,0.9985544681549072
Thack you,0,0.9941965341567993
think the old version of Justin Bieber was just simp. But now he is just cool,1,0.507581889629364
My Lang arts teacher played this in class,1,0.7399446368217468
What if the girl already had boy and the boy was in the video. He would be 😢,0,0.9544803500175476
Justin Bieber baby,1,0.8378275632858276
It’ my favorite song so are you telling me that Justin Bieber is 25 years old?,1,0.837882936000824
31.10.2022 watch now... No tik tok 🙂,1,0.6709815263748169
I Am here for myself: if somehow forget about this song and someone likes it it will remind me of it !!,1,0.5170815587043762
Hello 2023 people!!,1,0.9296002984046936
Studying done,1,0.8458818197250366
IS THAT DRAKE?,0,0.9386875629425049
Still listening this song❤️ Never get old 🔥,1,0.9945851564407349
Listen bro this is still banger💀💀,1,0.9969332814216614
"love his type at 2010 , because we are same age. But not this type of JB ,now.",1,0.9744357466697693
listened this song when was around 8-9 year old,1,0.8104035258293152
Actually good thou,1,0.9967203736305237
2022 Boys Here?,0,0.7381988763809204
bro what the heck it has so many dislikes,0,0.9963821172714233
My childhood song 🎵💗,1,0.9939187169075012
not good dragon city better,0,0.9911439418792725
Me bro watch in 2022,1,0.6368083953857422
how watch this 2022 🥳,0,0.9914751648902893
Pro legends are watching in 2022😏🙄,1,0.9950867891311646
Biggest❤️,1,0.9968872666358948
Ly❤️,1,0.9977009296417236
Te amooooo,1,0.9590723514556885
"Who came here ,after Amicans got talent girl baby song",1,0.6813154220581055
"Who came here to check the dislikes on the video, but sadly youtube removed the dislike display 💀",0,0.9506085515022278
2022 And ' still listening to this song,1,0.7489994168281555
Who watch this after 12 years,0,0.6687559485435486
Watching this in 2023🙏😂 😎,1,0.9634401798248291
Memorys,1,0.6223891973495483
It has been alr 12years but can' get this song out of my head and this song was released before was born bruh,1,0.8426867127418518
From child to world class singer 🎤,1,0.9856245517730713
YouTube is the only closest thing to time machine..,0,0.5400755405426025
If you like this song...like myy comment!!!!,1,0.9714493751525879
watch this video 12 years,1,0.551605761051178
Since this song Justin sing always love it until my end of my life,1,0.9936031699180603
Who is watchin this song in 2023 in future,1,0.5386441946029663
who is enjoying this song in 2020,1,0.9871962666511536
BABY BABYY OOOOHHHHH,1,0.955007791519165
0.41 was good,1,0.9957026839256287
Who is listening songs max times,1,0.6559138298034668
Goosbumps great great great infinite great song much love from india,1,0.9974051713943481
1:15 yo is that drake!,1,0.6505140066146851
Remember when this song was the most disliked video on YouTube,0,0.9921061396598816
This song never get old 💜,1,0.9960554838180542
"Love from India ❤️🥰 state_ jharkhand, palamu, Ranchi city❤️ Daltonganj",1,0.9976926445960999
Superb 🎈🙏🏻🙏🏻🙏🏻🙏🏻👍🏻❤️,1,0.9990678429603577
Nich song,1,0.8121497631072998
2022???,0,0.8260923027992249
Que gay kkkkakakakakakakak,1,0.912105917930603
This is good song,1,0.9961705803871155
ultralegends listening to this butiful peice on 2022 ❤️❤️,1,0.9940954446792603
Me 25 years old : baby nooooooo,0,0.9907382726669312
was born the day before this song,1,0.5161662101745605
Who watch this in 2022??😃🥺🥺,1,0.8397585153579712
NOT BE JAMMING OUT TO THIS EVERY DAY,0,0.963104248046875
How is this one of the most disliked videos on youtube? It' amazing.,0,0.9822223782539368
Haha old but gold😭😭😭🤎🤎,0,0.9689640402793884
there are these 3 girls on my bus that sing this song everyday,1,0.8669736385345459
🤮🤮🤮🤮🤮,0,0.9934177398681641
Who else watched this after 12yrs,0,0.5326171517372131
Justin is the best song ever love this will be my the best song!!!!!,1,0.9965981841087341
Amoooo💜💜💜,1,0.9982797503471375
12 years ago❤❤❤❤ reight now 😶❤❤❤,1,0.9968998432159424
' big old fan like your song,1,0.9980954527854919
"was 18, now ’ 30",1,0.5299747586250305
When it says shout whenever and will be there will be there for him because love him with all my heart and wish he was in my class but he is in my grade and he is across from my class❤❤❤❤❤❤❤❤❤❤❤❤ love you and miss you and can' wait to see you at school tuesday see you there he is my love and my heart and he does he does not want to admit it that he likes me but he does he just does not want to admit it to me and know he cares bet he will do any thing for me and can' wait to see him tuesday at school are we item i do not know all know is that love him with all my heart and will do any thing for him 💖 ♥ 💗 💕 💓 ❤ 💖 ♥ 💗 💕,1,0.982997477054596
Go on,1,0.7453166246414185
Who watch this after 12yrs...❤️,1,0.9963135123252869
JA CIE JUŻ 12 LAT,1,0.5765228867530823
see this after 12 years,0,0.5690711736679077
Super song of Justin Beiber,1,0.9901615381240845
All time fav,1,0.9967058897018433
This song will never get old 🖤.,1,0.9862217307090759
My Puerto Rican granddaughter has Justin' photos on her walls. She is the only family member to dig white guys. Mystery solved.,1,0.6866535544395447
?,0,0.5879642963409424
Who watched this after 12 yers😎😎,0,0.5984715819358826
You seen my massage,1,0.7740927934646606
You are so hand some,0,0.6425172090530396
Hlo,0,0.5211164951324463
And now he is married😅,1,0.8096187114715576
Ohhh aaah,1,0.9916383028030396
Go go 3B views!,1,0.9093666076660156
Who is watching in 2022 ?,1,0.561715841293335
love from bd 🇧🇩🇧🇩🇧🇩🇧🇩,1,0.9976638555526733
💋🫂,1,0.992218017578125
do actually love her,1,0.9968044757843018
Justin Bieber love,1,0.9943868517875671
Very good this song ❤️❤️,1,0.9982391595840454
Anyone 30001,0,0.5411199927330017
Legend who is there in 2022,1,0.7516819834709167
Am still listening?? Yes honey.. Coze love it,1,0.9979905486106873
Watching @ 2.8 Billion views,1,0.7675374150276184
This song was very relatable❤,1,0.9973332285881042
Who listenning this After 12 Years,0,0.7871795892715454
Who watch this after 13 year 🥰🙋‍♂️,0,0.5623937845230103
Hey justin,1,0.8493331074714661
🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃dfghffguuyfeedgugrrghuoppoiuytrddddghhghhhhhhhffttttjiiuuygvgbngccxzwqqscftrftyujhhhhl,1,0.7316992282867432
22 still going crazyy ....,0,0.920479416847229
When heard this song first time thought its girl voice,1,0.811895489692688
We can' forgot this 🥺,0,0.5570433139801025
When this song came out wasn' even born but this song never get old. love this song.,1,0.9895274043083191
Ever green (still watching) 2022 ending wow❤️,1,0.9957418441772461
Who is whatching this in 2022 😁,0,0.9886842370033264
The legend who knew how to make good music since his childhood,1,0.9823822975158691
풋풋하네,1,0.7028273940086365
💗This is my favourite song ❤️💗💗,1,0.9982780814170837
Back then when love used to be easy,1,0.7885399460792542
Everytime hear this song it hits me harder like it' the first hearing this song,1,0.9867182970046997
This song never gets old!❤,1,0.9967977404594421
am watching this song after 12 years,1,0.5799046158790588
am sudarsan,1,0.69919753074646
Who watch after 12 years 😊😊,1,0.9897105097770691
wow... what nice song,1,0.9961819648742676
Slowed version is also 😍😍😍,1,0.9902817010879517
am srilanka biuti full songs,1,0.8198255300521851
Who watch theis after 12yrs👀👀👀👀👀👀👀👀,1,0.6558708548545837
Childhood once again when hear this song,1,0.9822371602058411
can' believe that Justin voice was much good 12 years earlier from today 😅,0,0.6346347332000732
Why this has 14m dislikes,0,0.9976465106010437
This is my favourite song forever world top 1 king of pop only justin bieber love you justin ❤️😍🇳🇵🇳🇵 ' watching it in 2022 to see who else will be there plz comment,1,0.9978289008140564
love justin daddy,1,0.9964090585708618
Nice lyrics,1,0.9943969249725342
Why does so many people hate this song,0,0.9891850352287292
was 8 when first heard this sheesh😬,0,0.9904826879501343
Very love baby❤,1,0.9977415800094604
loved this song back when was 4 listen to this song everyday on my moms phone always yelled at her to play and also this one to,1,0.9920376539230347
Used in “Worms” and “DOAWK: long haul”,0,0.6771058440208435
just can' believe 12 years passes and grew up with this song then 7 now 19 woww,1,0.7812291383743286
🥰🥰🥰🥰 Good,1,0.996619462966919
best music love form hubei,1,0.994761049747467
Who listen in 2022,0,0.5220780372619629
love you justin beriber,1,0.9967575669288635
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍,1,0.9927827715873718
"Such nostalgia, listening to this makes it feel like 2010 again.",1,0.9844059348106384
He is so cute😆,1,0.9919297695159912
He released it in 16,1,0.5480021834373474
Heheheh,1,0.8715927600860596
the fact that this is the most commented video ever tells everything about that song lore...,1,0.533724844455719
Baby No like❤😅,1,0.6411994695663452
Amazing song gone with me all my life and love it so much and ’ always listening to it thank you so much just love it 🎉🎃and happy Halloween well it’ going to be love it.,1,0.9970237612724304
We are going to come back years later and say that Justin Bieber and Rebecca Black were too ahead of their time.,0,0.9542155265808105
am still love you 💚,1,0.995753824710846
Me❤ (my mom said she buy me Justin bieber shirt from Amazon),1,0.9978837966918945
love it and it is cool,1,0.9975749850273132
💗😻,1,0.994789719581604
was shocked that he used to sound like dis .-.,0,0.92194664478302
hi someone in 2022?,0,0.5619066953659058
12 year old Justin Bieber look like baby ❤️ 12 year old song and 2 billion view 😱👀,1,0.9974461197853088
Definitely cannot tell the difference from him from 12 years to now 😅,0,0.7735384702682495
He call like girl,1,0.8397873044013977
They getting sturdy 12 years ago,1,0.9202240705490112
its been 12 fucking years still love this song man what should say bro this is amazing Baby Baby Baby no no ooooooooo over you done ever buy everthing and buy you every ring like baby baby oooo when was thirteen have my first love she gets me so crazy she no she is so amazing but keep on saying she is amazing,1,0.9187418222427368
Who listening at 2022❣️❣️❣️,1,0.9968083500862122
2022👍,1,0.9699398875236511
Vibe hits different,1,0.5650370121002197
love this song sing it every day,1,0.9950178861618042
' only here for nostalgia,1,0.5687798261642456
"Who listening to this 10-29-22, 2:34",0,0.5397428274154663
Ether you love him or you hate him,0,0.5323549509048462
Nostalgia 2022😍♥️,1,0.9974249005317688
Clown,0,0.9741643667221069
"Why do all the top comments on this video have like 10 likes and are from like, an hour ago?",0,0.5180751085281372
was born 12 years ago but ’ 10 this song still slaps jk was born was like 2yrs,0,0.7598562240600586
love you bro you are my ideal,1,0.9969532489776611
am watching this video in 12 yrs,1,0.5377902984619141
He is my fan,1,0.9951581954956055
Bangladesh.🇧🇩❤️‍🔥,1,0.9965579509735107
You have Voice as Angel,1,0.9716745018959045
The guy listening this song right now is chad 🗿,0,0.8115302324295044
Co in,1,0.5602166056632996
Who are watching this now🙃,0,0.634232759475708
ANAPAULA😍😍😍😍🇧🇷,1,0.9957568049430847
Now am gone,0,0.8741732239723206
2.8 views 😍,1,0.9404041767120361
Show watch this in 2022?,0,0.5736185908317566
beautiful childhood,1,0.9932345747947693
come back,1,0.6041586399078369
TANK YOU,0,0.9112917184829712
Why is the young him cute,1,0.9817631244659424
Fun fact: christopher brian bridges is known as ludacris,0,0.5057803392410278
How many indian watching this in 2022 November,0,0.5706826448440552
When you watch this song children am watching this in 2022 Are from 2038ad?,0,0.7565165758132935
Who is watching this garbage in 2022,0,0.9823838472366333
It Has 12M Dislikes don' Know Why Its good Song,0,0.9642837047576904
Who is watching this song after 12 years!? Old is gold<3,1,0.9883727431297302
Who have crush on someone at the age of 12?,1,0.8037236332893372
not better than this 🤘🏻😂,1,0.7008101344108582
Ok who else is watching this cuz their teachers play this and just for fun cuz it' the jam,1,0.741040825843811
Nah have heart attack listening to this,0,0.9847562313079834
Can’ belive it’ been 12years 😢still love this song 2022,1,0.5374466180801392
Yopooooooooo,1,0.9815413355827332
2022☺️🥰,1,0.8206944465637207
Hope you all saw Drake here. 1:14,1,0.9856013655662537
♥💜🖤🎉,1,0.9982680678367615
Baby did find urself 🐥,0,0.9942070841789246
12 years 😉,1,0.7905291318893433
How many of you dudes now all grown up used to hate this kid but later in life realised that these songs were actually 🔥 ?,0,0.9573836922645569
When hear this song remember my childhood days 😢😢😢😢,0,0.9101001620292664
Kids. 🤣🤣🤣,0,0.9849105477333069
don' know ' obsessed to it now after 12 yrs ✨,1,0.7775061726570129
Don' lie you like this song.,1,0.9839960336685181
Justin is my favorite singer 😘😘😍😍😍🤩🤩🤩😃,1,0.9962776899337769
"My 2 / niece is obsessed with this she' like ,"" want 'BabY baBy ohh Ohh'"" 😭 she' so cuteee",1,0.7715557217597961
lol 14mill dislikes 22m likes,0,0.646331250667572
Iam tiprasa.... love from india 🇮🇳🇮🇳🇮🇳 liked 👍👌😘🥳,1,0.9985566735267639
How are not no one notice drake in this,0,0.911609411239624
remember when we hated this?,0,0.9939190745353699
"🎙️Lyrics Baby - Justin Bieber: Ohhh ah Ohhh ah Ohhhh aaahhh You know you love me, know you care Just shout whenever, and will be there You are my love, you are my heart And we will never ever ever be apart Are we an item? Girl, quit playing We are just friends, what are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like... Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) Oh, for you would have done whatever And just can' believe we ain' together And want to play it cool, but ' losin' you will buy you anything, will buy you any ring And ' in pieces, baby fix me And just shake me 'til you wake me from this bad dream ' going down, down, down, down And just can' believe my first love won' be around And ' like Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) [Ludacris:] Luda! When was 13, had my first love There was nobody that compared to my baby And nobody came between us or could ever come above She had me going crazy, oh, was star-struck She woke me up daily, don' need no Starbucks She made my heart pound, and skip beat when see her in the street and At school on the playground but really want to see her on the weekend She knows she got me dazing because she was so amazing And now my heart is breaking but just keep on saying... Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) Baby, baby, baby oooh Like baby, baby, baby nooo Like baby, baby, baby oooh thought you' always be mine (mine) ' gone (Yeah Yeah Yeah, Yeah Yeah Yeah) Now ' all gone (Yeah Yeah Yeah, Yeah Yeah Yeah) Now ' all gone (Yeah Yeah Yeah, Yeah Yeah Yeah) Now ' all gone (gone, gone, gone...) ' gone",0,0.7013344168663025
like this song❤❤❤,1,0.9980352520942688
If you are ever getting interrogated this is the song there going to play for,1,0.8339654803276062
love Justin Bieber song like this song,1,0.9932978749275208
Still ❤️ this song 🎵,1,0.9972363114356995
Me can’ believe how far he has come wish he did more songs like this,1,0.9272333383560181
just haters wrong,1,0.5929974913597107
Subscribe,1,0.700747013092041
